Distance,CQI
554.37,5.0
554.37,5.0
554.37,6.0
554.37,6.0
554.37,6.0
554.37,6.0
554.37,5.0
554.37,5.0
554.37,5.0
554.37,5.0
554.37,5.0
554.37,6.0
480.86,6.0
480.86,6.0
480.86,6.0
480.86,5.0
480.86,5.0
480.86,5.0
480.86,5.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,5.0
480.86,6.0
480.86,6.0
480.86,6.0
480.86,8.0
480.86,8.0
480.86,8.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,6.0
480.86,7.0
480.86,6.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,10.0
480.86,6.0
480.86,9.0
480.86,9.0
480.86,6.0
480.86,5.0
480.86,6.0
480.86,7.0
480.86,7.0
480.86,5.0
480.86,5.0
480.86,6.0
480.86,6.0
480.86,6.0
480.86,6.0
480.86,5.0
480.86,5.0
480.86,5.0
480.86,5.0
480.86,6.0
480.86,6.0
480.86,5.0
480.86,5.0
480.86,5.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,9.0
480.86,8.0
480.86,8.0
480.86,8.0
480.86,9.0
480.86,10.0
480.86,11.0
480.86,11.0
480.86,11.0
480.86,9.0
480.86,9.0
480.86,8.0
480.86,8.0
480.86,9.0
480.86,11.0
480.86,7.0
480.86,8.0
480.86,10.0
480.86,10.0
480.86,8.0
480.86,8.0
480.86,6.0
480.86,7.0
480.86,7.0
480.86,7.0
480.86,10.0
480.86,10.0
385.25,10.0
385.25,10.0
385.25,10.0
385.25,8.0
385.25,8.0
385.25,8.0
385.25,8.0
385.25,8.0
385.25,8.0
385.25,8.0
385.25,10.0
385.25,10.0
385.25,10.0
385.25,11.0
385.25,7.0
385.25,7.0
385.25,7.0
385.25,9.0
385.25,10.0
385.25,10.0
385.25,8.0
385.25,8.0
385.25,7.0
385.25,8.0
385.25,9.0
385.25,9.0
385.25,9.0
385.25,7.0
385.25,7.0
385.25,7.0
385.25,6.0
385.25,6.0
385.25,6.0
385.25,7.0
385.25,7.0
385.25,9.0
385.25,9.0
385.25,2.0
2436.34,6.0
2436.34,6.0
2436.34,6.0
2436.34,7.0
2436.34,7.0
2436.34,7.0
2436.34,7.0
2436.34,5.0
2436.34,5.0
2436.34,3.0
2436.34,5.0
2436.34,5.0
2436.34,5.0
2436.34,5.0
2436.34,6.0
2436.34,4.0
2436.34,4.0
2436.34,5.0
2436.34,5.0
2436.34,4.0
2436.34,4.0
2436.34,4.0
2436.34,5.0
2436.34,2.0
385.25,10.0
385.25,5.0
385.25,5.0
385.25,5.0
385.25,5.0
385.25,5.0
385.25,5.0
385.25,5.0
385.25,7.0
385.25,8.0
294.75,6.0
294.75,6.0
294.75,6.0
294.75,8.0
294.75,8.0
294.75,8.0
294.75,8.0
294.75,10.0
294.75,9.0
294.75,9.0
294.75,9.0
294.75,9.0
294.75,9.0
294.75,9.0
294.75,10.0
294.75,10.0
294.75,10.0
294.75,10.0
294.75,9.0
294.75,9.0
294.75,10.0
294.75,8.0
294.75,10.0
294.75,9.0
294.75,11.0
294.75,11.0
294.75,11.0
294.75,9.0
294.75,9.0
294.75,8.0
294.75,9.0
294.75,8.0
294.75,6.0
294.75,6.0
294.75,12.0
294.75,12.0
294.75,8.0
294.75,8.0
294.75,9.0
294.75,9.0
294.75,11.0
294.75,10.0
294.75,10.0
294.75,10.0
294.75,9.0
294.75,9.0
294.75,9.0
294.75,7.0
294.75,4.0
2336.13,4.0
2336.13,4.0
2336.13,4.0
2336.13,4.0
2336.13,4.0
2336.13,4.0
2336.13,4.0
2336.13,4.0
2336.13,5.0
2336.13,2.0
294.75,5.0
294.75,8.0
294.75,6.0
294.75,6.0
294.75,6.0
294.75,6.0
294.75,6.0
294.75,6.0
294.75,7.0
294.75,7.0
294.75,5.0
294.75,5.0
294.75,6.0
294.75,6.0
214.26,6.0
214.26,6.0
214.26,8.0
214.26,5.0
214.26,5.0
214.26,7.0
214.26,7.0
214.26,6.0
214.26,5.0
214.26,7.0
214.26,7.0
2235.35,6.0
2235.35,6.0
2235.35,6.0
2235.35,6.0
2235.35,6.0
2235.35,6.0
2235.35,6.0
2235.35,6.0
2235.35,5.0
2235.35,5.0
2235.35,5.0
2235.35,5.0
214.26,2.0
214.26,2.0
214.26,8.0
214.26,8.0
214.26,6.0
214.26,6.0
214.26,8.0
214.26,8.0
214.26,8.0
214.26,7.0
214.26,9.0
214.26,9.0
214.26,9.0
214.26,9.0
214.26,9.0
214.26,9.0
214.26,9.0
214.26,8.0
214.26,8.0
214.26,11.0
214.26,5.0
214.26,5.0
214.26,5.0
214.26,5.0
214.26,5.0
214.26,5.0
214.26,6.0
214.26,7.0
214.26,7.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,9.0
214.26,8.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,6.0
214.26,8.0
214.26,8.0
214.26,8.0
214.26,8.0
214.26,8.0
214.26,8.0
214.26,7.0
214.26,8.0
149.07,8.0
149.07,8.0
149.07,8.0
149.07,8.0
149.07,8.0
149.07,8.0
149.07,5.0
149.07,5.0
149.07,5.0
149.07,5.0
149.07,5.0
149.07,5.0
149.07,7.0
149.07,7.0
149.07,7.0
149.07,7.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,7.0
149.07,7.0
149.07,7.0
149.07,7.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,7.0
149.07,7.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,7.0
149.07,5.0
149.07,5.0
149.07,4.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,7.0
149.07,7.0
149.07,10.0
149.07,10.0
149.07,9.0
149.07,9.0
149.07,9.0
149.07,10.0
149.07,9.0
149.07,7.0
149.07,5.0
149.07,12.0
149.07,12.0
149.07,6.0
149.07,8.0
149.07,8.0
149.07,8.0
149.07,6.0
149.07,6.0
149.07,6.0
149.07,6.0
140.77,6.0
140.77,7.0
140.77,5.0
140.77,5.0
140.77,5.0
140.77,8.0
140.77,8.0
140.77,7.0
140.77,9.0
140.77,6.0
140.77,5.0
140.77,5.0
140.77,6.0
140.77,6.0
140.77,7.0
140.77,5.0
140.77,5.0
140.77,4.0
140.77,4.0
140.77,7.0
140.77,7.0
140.77,5.0
140.77,8.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,5.0
140.77,5.0
140.77,6.0
140.77,6.0
140.77,6.0
140.77,5.0
140.77,5.0
140.77,7.0
140.77,7.0
140.77,4.0
140.77,11.0
140.77,5.0
140.77,5.0
140.77,5.0
140.77,5.0
140.77,3.0
140.77,3.0
140.77,5.0
140.77,5.0
140.77,5.0
140.77,5.0
140.77,3.0
140.77,2.0
438.8,5.0
438.8,7.0
438.8,7.0
438.8,5.0
438.8,6.0
438.8,6.0
438.8,6.0
438.8,5.0
438.8,5.0
438.8,5.0
438.8,5.0
438.8,5.0
438.8,5.0
438.8,8.0
438.8,6.0
438.8,7.0
438.8,7.0
438.8,6.0
438.8,6.0
338.93,6.0
338.93,6.0
338.93,6.0
338.93,6.0
338.93,7.0
338.93,7.0
8233.13,2.0
8233.13,2.0
8233.13,2.0
8233.13,2.0
8233.13,2.0
8233.13,2.0
8233.13,2.0
8233.13,2.0
8233.13,8.0
8233.13,8.0
8233.13,8.0
8233.13,8.0
8233.13,8.0
8233.13,9.0
8233.13,9.0
8233.13,9.0
8233.13,9.0
8233.13,8.0
8233.13,8.0
8233.13,8.0
8233.13,8.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,10.0
8233.13,7.0
8233.13,7.0
8233.13,7.0
8233.13,4.0
8233.13,4.0
8233.13,5.0
8233.13,5.0
8233.13,5.0
8233.13,5.0
8233.13,5.0
8233.13,6.0
8233.13,9.0
8233.13,9.0
8233.13,9.0
8233.13,10.0
8233.13,10.0
8233.13,2.0
8233.13,2.0
8233.13,2.0
8233.13,5.0
8233.13,5.0
8233.13,5.0
8233.13,5.0
8233.13,7.0
8233.13,7.0
8233.13,8.0
8233.13,4.0
8233.13,2.0
196.43,2.0
196.43,2.0
196.43,4.0
196.43,4.0
196.43,7.0
269.79,10.0
269.79,10.0
269.79,10.0
269.79,10.0
269.79,3.0
269.79,6.0
8332.25,6.0
8332.25,9.0
8332.25,9.0
8332.25,9.0
8332.25,8.0
8332.25,8.0
8332.25,4.0
8332.25,9.0
8332.25,9.0
8332.25,9.0
8332.25,9.0
8332.25,10.0
8332.25,10.0
8332.25,10.0
8332.25,10.0
8332.25,10.0
8332.25,10.0
8332.25,8.0
8332.25,8.0
8332.25,8.0
8332.25,4.0
8332.25,3.0
8332.25,3.0
8332.25,7.0
8332.25,7.0
8332.25,7.0
8332.25,7.0
8332.25,7.0
8332.25,4.0
8332.25,4.0
8332.25,4.0
8332.25,4.0
8332.25,4.0
8332.25,7.0
8332.25,7.0
8332.25,8.0
8332.25,5.0
8332.25,7.0
8332.25,7.0
8332.25,7.0
8332.25,7.0
8332.25,7.0
8332.25,5.0
8332.25,5.0
8332.25,3.0
8332.25,3.0
8332.25,2.0
8332.25,2.0
8332.25,1.0
8332.25,1.0
8332.25,7.0
8332.25,7.0
8332.25,7.0
8332.25,5.0
8332.25,5.0
8332.25,4.0
8332.25,3.0
8332.25,3.0
8332.25,6.0
8332.25,8.0
8431.79,8.0
8431.79,8.0
8431.79,4.0
8431.79,4.0
8431.79,5.0
359.77,2.0
359.77,9.0
359.77,5.0
359.77,5.0
359.77,5.0
359.77,7.0
359.77,9.0
359.77,8.0
359.77,8.0
359.77,6.0
359.77,6.0
359.77,3.0
359.77,3.0
359.77,4.0
359.77,4.0
359.77,4.0
8431.79,6.0
8431.79,6.0
8431.79,6.0
8431.79,6.0
8431.79,5.0
8431.79,6.0
8431.79,5.0
8431.79,5.0
8431.79,5.0
8431.79,5.0
8431.79,5.0
8431.79,5.0
8431.79,5.0
8431.79,5.0
8431.79,4.0
8431.79,4.0
8431.79,4.0
8431.79,5.0
8431.79,5.0
8431.79,4.0
8431.79,6.0
8431.79,4.0
8431.79,4.0
8431.79,4.0
8431.79,4.0
8431.79,4.0
8431.79,4.0
8431.79,4.0
8431.79,4.0
8431.79,6.0
8431.79,3.0
8431.79,4.0
152.62,4.0
152.62,5.0
152.62,5.0
152.62,5.0
152.62,5.0
152.62,5.0
152.62,7.0
152.62,6.0
152.62,5.0
152.62,4.0
152.62,6.0
152.62,6.0
152.62,3.0
152.62,4.0
152.62,4.0
78.58,4.0
78.58,4.0
78.58,4.0
78.58,4.0
8528.95,2.0
8528.95,1.0
8528.95,4.0
8528.95,1.0
8528.95,3.0
8528.95,5.0
8528.95,5.0
8528.95,5.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,6.0
8528.95,5.0
8528.95,5.0
8528.95,6.0
8528.95,5.0
8528.95,3.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,6.0
8528.95,5.0
8528.95,5.0
8528.95,5.0
8528.95,5.0
8528.95,4.0
8528.95,4.0
8528.95,1.0
8528.95,3.0
8528.95,3.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,5.0
8528.95,5.0
8528.95,6.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,1.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,6.0
8528.95,6.0
8528.95,6.0
8528.95,5.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,3.0
8528.95,3.0
8528.95,4.0
8528.95,7.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8528.95,4.0
8623.85,4.0
8623.85,4.0
8623.85,7.0
8623.85,8.0
8623.85,10.0
8623.85,8.0
8623.85,8.0
8623.85,8.0
8623.85,8.0
8623.85,5.0
8623.85,3.0
8623.85,6.0
88.59,7.0
88.59,9.0
88.59,6.0
88.59,6.0
8623.85,2.0
8623.85,2.0
8623.85,2.0
8623.85,3.0
8623.85,6.0
8623.85,9.0
8623.85,9.0
8623.85,6.0
8623.85,6.0
8623.85,7.0
8623.85,6.0
8623.85,6.0
8623.85,2.0
8623.85,10.0
8623.85,10.0
8623.85,6.0
8623.85,8.0
8623.85,6.0
8623.85,9.0
8623.85,10.0
8623.85,7.0
8623.85,7.0
8623.85,5.0
8623.85,7.0
8623.85,9.0
8623.85,7.0
8623.85,4.0
8623.85,4.0
8623.85,4.0
8623.85,4.0
8623.85,5.0
8623.85,5.0
8623.85,4.0
8623.85,4.0
8623.85,4.0
8623.85,5.0
8623.85,5.0
8623.85,5.0
8623.85,6.0
8623.85,6.0
8623.85,5.0
8623.85,5.0
8623.85,9.0
8623.85,2.0
425.6,2.0
425.6,5.0
425.6,5.0
425.6,5.0
425.6,5.0
425.6,5.0
425.6,5.0
425.6,5.0
425.6,4.0
425.6,4.0
425.6,4.0
355.56,4.0
355.56,4.0
355.56,4.0
355.56,4.0
355.56,5.0
355.56,5.0
355.56,2.0
8718.13,7.0
8718.13,7.0
8718.13,9.0
8718.13,6.0
8718.13,7.0
8718.13,10.0
8718.13,10.0
8718.13,9.0
8718.13,6.0
8718.13,9.0
8718.13,4.0
8718.13,4.0
8718.13,7.0
8718.13,7.0
8718.13,9.0
8718.13,7.0
8718.13,7.0
8718.13,7.0
8718.13,7.0
8718.13,7.0
8718.13,9.0
8718.13,10.0
8718.13,10.0
8718.13,10.0
8718.13,11.0
8718.13,11.0
8718.13,10.0
8718.13,10.0
8718.13,10.0
8718.13,7.0
8718.13,7.0
8718.13,9.0
8718.13,9.0
8718.13,9.0
8718.13,9.0
8718.13,9.0
8718.13,9.0
8718.13,9.0
8718.13,11.0
8718.13,10.0
8718.13,10.0
8718.13,10.0
8718.13,10.0
8718.13,10.0
8718.13,9.0
8718.13,9.0
8718.13,12.0
8718.13,12.0
8718.13,10.0
8718.13,10.0
8718.13,9.0
8718.13,11.0
8718.13,8.0
8718.13,9.0
8718.13,8.0
8718.13,8.0
8718.13,8.0
8718.13,7.0
8718.13,5.0
8718.13,5.0
8718.13,5.0
8718.13,8.0
8718.13,8.0
8718.13,8.0
8718.13,9.0
8718.13,9.0
8813.86,9.0
8813.86,12.0
8813.86,15.0
8813.86,15.0
8813.86,15.0
8813.86,10.0
8813.86,10.0
8813.86,12.0
8813.86,8.0
8813.86,8.0
8813.86,7.0
8813.86,9.0
8813.86,10.0
8813.86,10.0
8813.86,11.0
8813.86,11.0
8813.86,11.0
8813.86,11.0
8813.86,11.0
8813.86,11.0
8813.86,12.0
8813.86,12.0
8813.86,9.0
8813.86,9.0
8813.86,9.0
8813.86,12.0
8813.86,10.0
8813.86,10.0
8813.86,8.0
8813.86,8.0
8813.86,8.0
8813.86,9.0
8813.86,9.0
8813.86,9.0
8813.86,9.0
8813.86,9.0
8813.86,10.0
8813.86,10.0
8813.86,9.0
8813.86,11.0
8813.86,9.0
8813.86,10.0
8813.86,9.0
8813.86,8.0
8813.86,8.0
8813.86,8.0
8813.86,12.0
8813.86,12.0
8813.86,13.0
8813.86,8.0
8813.86,8.0
8813.86,8.0
8813.86,8.0
8813.86,7.0
8813.86,7.0
8813.86,7.0
8813.86,7.0
8813.86,9.0
8813.86,9.0
8813.86,9.0
8813.86,7.0
8813.86,7.0
8813.86,8.0
8813.86,8.0
8813.86,11.0
8813.86,6.0
8813.86,9.0
8813.86,6.0
8813.86,6.0
8813.86,7.0
8813.86,9.0
8910.03,9.0
8910.03,9.0
8910.03,7.0
8910.03,9.0
8910.03,9.0
8910.03,7.0
8910.03,15.0
8910.03,9.0
8910.03,9.0
8910.03,9.0
8910.03,9.0
8910.03,6.0
8910.03,6.0
8910.03,11.0
8910.03,10.0
8910.03,9.0
8910.03,9.0
8910.03,9.0
8910.03,10.0
8910.03,10.0
8910.03,14.0
8910.03,12.0
8910.03,15.0
8910.03,9.0
8910.03,9.0
8910.03,8.0
8910.03,9.0
8910.03,14.0
8910.03,10.0
8910.03,9.0
8910.03,9.0
8910.03,9.0
8910.03,15.0
8910.03,10.0
8910.03,9.0
8910.03,10.0
8910.03,10.0
8910.03,10.0
8910.03,10.0
8910.03,12.0
8910.03,15.0
8910.03,10.0
8910.03,13.0
8910.03,15.0
8910.03,15.0
8910.03,13.0
8910.03,10.0
8910.03,10.0
8910.03,10.0
8910.03,10.0
8910.03,9.0
8910.03,15.0
8910.03,7.0
8910.03,10.0
8910.03,8.0
8910.03,11.0
8910.03,6.0
8910.03,7.0
8910.03,7.0
8910.03,7.0
8910.03,7.0
8910.03,10.0
8910.03,8.0
8910.03,9.0
8910.03,9.0
8910.03,9.0
8910.03,9.0
8910.03,8.0
8910.03,11.0
8910.03,7.0
8910.03,7.0
8910.03,8.0
8910.03,7.0
8910.03,5.0
8910.03,8.0
8910.03,9.0
8910.03,15.0
8910.03,15.0
9008.330000000002,15.0
9008.330000000002,15.0
9008.330000000002,15.0
9008.330000000002,15.0
9008.330000000002,15.0
9008.330000000002,14.0
9008.330000000002,5.0
9008.330000000002,5.0
9008.330000000002,5.0
9008.330000000002,14.0
9008.330000000002,9.0
9008.330000000002,9.0
9008.330000000002,11.0
9008.330000000002,7.0
9008.330000000002,10.0
9008.330000000002,15.0
9008.330000000002,9.0
9008.330000000002,9.0
9008.330000000002,13.0
9008.330000000002,15.0
9008.330000000002,7.0
9008.330000000002,12.0
9008.330000000002,12.0
9008.330000000002,12.0
9008.330000000002,12.0
9008.330000000002,8.0
9008.330000000002,12.0
9008.330000000002,15.0
9008.330000000002,7.0
9008.330000000002,7.0
9008.330000000002,6.0
9008.330000000002,15.0
9008.330000000002,7.0
9008.330000000002,7.0
9008.330000000002,14.0
9008.330000000002,5.0
9008.330000000002,9.0
9008.330000000002,11.0
9008.330000000002,9.0
9008.330000000002,15.0
9008.330000000002,5.0
9008.330000000002,12.0
9008.330000000002,12.0
9008.330000000002,10.0
9008.330000000002,10.0
9008.330000000002,10.0
9008.330000000002,14.0
9008.330000000002,9.0
9008.330000000002,9.0
9008.330000000002,2.0
265.77,4.0
265.77,4.0
265.77,4.0
265.77,4.0
9008.330000000002,11.0
9008.330000000002,11.0
9008.330000000002,11.0
9008.330000000002,6.0
9008.330000000002,6.0
9008.330000000002,6.0
9008.330000000002,5.0
9008.330000000002,5.0
9008.330000000002,5.0
9008.330000000002,2.0
265.77,7.0
265.77,4.0
9008.330000000002,2.0
9008.330000000002,9.0
9008.330000000002,6.0
9008.330000000002,6.0
9008.330000000002,11.0
9008.330000000002,2.0
265.77,8.0
265.77,8.0
265.77,9.0
265.77,9.0
265.77,9.0
265.77,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,7.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,10.0
303.04,10.0
303.04,10.0
303.04,8.0
303.04,8.0
303.04,10.0
303.04,6.0
303.04,6.0
303.04,9.0
303.04,8.0
303.04,8.0
303.04,8.0
303.04,8.0
303.04,8.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,9.0
303.04,9.0
303.04,8.0
303.04,8.0
303.04,8.0
303.04,8.0
303.04,8.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,9.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,6.0
303.04,7.0
303.04,7.0
303.04,8.0
303.04,7.0
303.04,7.0
303.04,7.0
303.04,7.0
303.04,8.0
303.04,8.0
303.04,8.0
303.04,7.0
303.04,7.0
303.04,9.0
303.04,9.0
303.04,10.0
303.04,10.0
303.04,11.0
303.04,10.0
303.04,11.0
303.04,9.0
303.04,9.0
303.04,10.0
303.04,10.0
303.04,8.0
303.04,15.0
303.04,9.0
303.04,9.0
303.04,8.0
303.04,8.0
303.04,5.0
303.04,5.0
303.04,12.0
361.91,6.0
361.91,6.0
361.91,6.0
361.91,12.0
361.91,7.0
361.91,11.0
361.91,9.0
361.91,6.0
361.91,6.0
361.91,7.0
361.91,6.0
361.91,4.0
361.91,6.0
361.91,6.0
361.91,6.0
361.91,6.0
361.91,6.0
361.91,6.0
352.11,2.0
352.11,8.0
352.11,8.0
352.11,8.0
352.11,8.0
352.11,8.0
352.11,8.0
352.11,2.0
361.91,3.0
361.91,3.0
352.11,2.0
352.11,2.0
332.6,11.0
339.41,11.0
339.41,11.0
339.41,11.0
339.41,9.0
339.41,9.0
339.41,11.0
339.41,11.0
339.41,7.0
375.78,2.0
375.78,9.0
375.78,6.0
375.78,6.0
375.78,6.0
375.78,6.0
339.41,2.0
339.41,11.0
339.41,11.0
339.41,11.0
339.41,8.0
339.41,8.0
339.41,7.0
339.41,7.0
339.41,6.0
339.41,9.0
339.41,9.0
339.41,2.0
375.78,8.0
375.78,5.0
375.78,10.0
375.78,8.0
375.78,7.0
375.78,7.0
375.78,8.0
375.78,12.0
375.78,12.0
375.78,9.0
375.78,9.0
375.78,11.0
375.78,11.0
375.78,10.0
375.78,10.0
375.78,11.0
375.78,13.0
375.78,12.0
375.78,12.0
375.78,12.0
375.78,12.0
375.78,12.0
375.78,12.0
375.78,12.0
375.78,10.0
375.78,12.0
375.78,13.0
375.78,11.0
375.78,12.0
375.78,11.0
375.78,12.0
375.78,11.0
375.78,8.0
375.78,10.0
375.78,10.0
375.78,7.0
375.78,12.0
375.78,10.0
375.78,10.0
375.78,10.0
375.78,10.0
375.78,10.0
375.78,9.0
375.78,9.0
375.78,9.0
375.78,8.0
375.78,8.0
375.78,8.0
375.78,8.0
375.78,8.0
375.78,7.0
375.78,7.0
375.78,7.0
375.78,7.0
375.78,7.0
375.78,7.0
375.78,6.0
375.78,6.0
375.78,7.0
375.78,9.0
375.78,9.0
375.78,9.0
375.78,9.0
375.78,6.0
375.78,6.0
375.78,7.0
375.78,7.0
375.78,11.0
375.78,5.0
375.78,5.0
375.78,5.0
375.78,8.0
375.78,8.0
375.78,8.0
375.78,11.0
375.78,7.0
375.78,8.0
375.78,7.0
375.78,6.0
375.78,2.0
9237.68,11.0
9237.68,11.0
9237.68,14.0
9237.68,14.0
9237.68,10.0
9237.68,10.0
9237.68,10.0
9237.68,10.0
9237.68,10.0
9237.68,10.0
9237.68,15.0
9237.68,15.0
9237.68,15.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,8.0
9139.44,8.0
9139.44,7.0
9139.44,7.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,7.0
9139.44,7.0
9139.44,10.0
9139.44,9.0
9139.44,9.0
9139.44,9.0
9139.44,6.0
9139.44,10.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,11.0
9139.44,11.0
9139.44,10.0
9139.44,11.0
9139.44,11.0
9139.44,15.0
9139.44,11.0
9139.44,9.0
9139.44,9.0
9139.44,9.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,11.0
9139.44,12.0
9139.44,12.0
9139.44,12.0
9139.44,12.0
9139.44,12.0
9139.44,8.0
9139.44,8.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,8.0
9139.44,7.0
9139.44,9.0
9139.44,7.0
9139.44,7.0
9139.44,7.0
9139.44,7.0
9139.44,7.0
9139.44,9.0
9139.44,6.0
9139.44,9.0
9139.44,9.0
9139.44,9.0
9139.44,8.0
9139.44,8.0
9139.44,9.0
9139.44,9.0
9139.44,7.0
9139.44,7.0
9139.44,9.0
9139.44,9.0
9139.44,8.0
9139.44,8.0
9139.44,9.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,8.0
9139.44,8.0
9139.44,8.0
9139.44,8.0
9139.44,8.0
9139.44,10.0
9139.44,10.0
9139.44,10.0
9139.44,11.0
9139.44,11.0
9139.44,10.0
9139.44,11.0
9039.55,9.0
9039.55,9.0
9039.55,7.0
9039.55,11.0
9039.55,11.0
9039.55,11.0
9039.55,11.0
9039.55,8.0
9039.55,11.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,8.0
9039.55,10.0
9039.55,9.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,10.0
9039.55,12.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,7.0
9039.55,7.0
9039.55,6.0
9039.55,6.0
9039.55,7.0
9039.55,7.0
9039.55,5.0
9039.55,7.0
9039.55,7.0
9039.55,6.0
9039.55,7.0
9039.55,8.0
9039.55,8.0
9039.55,7.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,6.0
9039.55,6.0
9039.55,6.0
9039.55,6.0
9039.55,6.0
9039.55,6.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,5.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,7.0
9039.55,7.0
9039.55,7.0
9039.55,10.0
9039.55,6.0
9039.55,6.0
9039.55,9.0
9039.55,9.0
9039.55,7.0
9039.55,8.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,8.0
9039.55,9.0
9039.55,9.0
9039.55,9.0
9039.55,7.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,8.0
9039.55,6.0
9039.55,6.0
9039.55,8.0
8940.17,8.0
8940.17,8.0
8940.17,8.0
8940.17,6.0
8940.17,6.0
8940.17,8.0
8940.17,8.0
8940.17,7.0
8940.17,7.0
8940.17,7.0
8940.17,7.0
8940.17,7.0
8940.17,7.0
8940.17,9.0
8940.17,8.0
8940.17,7.0
8940.17,6.0
8940.17,6.0
8940.17,8.0
8940.17,6.0
8940.17,6.0
8940.17,5.0
8940.17,1.0
8940.17,2.0
8940.17,2.0
8940.17,2.0
363.37,2.0
363.37,4.0
